,X1,X2,X3,X4,X5,X6,X7,Output
2822,1.1490546,0.42137626,1.4948863,1.615753,0.42309517,1.3087517,0.5491782,3.0653126
2823,1.4868091,0.34126374,1.1031835,0.33504164,0.35870722,1.9648341,0.4432819,2.9312522
2824,0.15279645,0.30556273,1.979638,1.0893662,1.8975811,0.86590844,1.113885,2.4379947
2825,0.2521326,1.4748853,1.59093,1.9511546,1.9352119,1.3185074,0.87406445,3.317942
2826,0.22642727,1.8641524,0.90034384,1.6461358,1.1669915,1.4905384,1.5194284,2.9909194
2827,1.9240216,0.08299223,1.5331415,1.3781055,1.8075825,0.17952491,1.6392695,3.540148
2828,1.7931507,0.75249064,0.3892616,1.5931344,0.79364324,0.58965015,1.2037241,2.934899
2829,1.8391403,1.2633722,1.1430521,1.4126202,1.8636228,0.48284012,1.0041023,4.245552
2830,0.9115551,1.8805724,1.1536155,0.7405859,1.9847467,0.9057746,1.2703779,3.945733
2831,0.8199731,1.3835138,0.723241,0.8673803,0.31605363,0.8443138,0.70023394,2.9267237
2832,1.5496913,1.249771,1.9742328,1.2966025,1.8579935,0.581468,1.0960238,4.773677
2833,0.51811963,1.6846426,0.79625875,0.8553808,0.63760954,0.2894403,0.94976544,2.9990165
2834,1.6397983,0.7417275,0.6478363,1.5710624,0.97970587,0.95372814,0.3116948,3.0293577
2835,1.1020811,1.4421186,1.7918144,0.7368725,1.8922096,1.7862617,1.5196011,4.336001
2836,1.3731692,0.82852435,1.4537783,0.15089586,0.55665356,0.6640752,0.6956786,3.655464
2837,1.3307728,0.048716467,1.6565844,1.3675766,0.46988782,1.2890339,1.23909,3.0360692
2838,1.7512548,0.21690494,1.1868435,1.3454392,0.5410113,0.4884821,1.4869332,3.154998
2839,1.2749742,0.81498855,1.4610524,0.35358414,0.4260634,1.3344153,1.2025263,3.551008
2840,1.3164052,0.48033518,0.93574786,1.7723984,1.964968,1.586537,0.33036298,2.7324848
2841,0.24846712,0.34958047,0.9656041,0.21328688,1.2295761,0.9621,1.3673512,1.5636512
2842,0.09657901,1.6902518,1.5501052,1.511764,1.9792899,1.5706168,1.6030071,3.33693
2843,1.3412133,1.8885843,0.50179,1.5980226,1.9593797,1.1691155,0.23299637,3.7315793
2844,1.0164417,0.41505048,0.47861972,0.9176843,1.4505701,1.3233839,0.14862064,1.9101108
2845,1.7895459,0.8327634,1.7374604,1.0363966,0.046963017,0.08877313,1.7101752,4.359756
2846,0.9319665,0.45616838,1.7390264,0.42971224,0.6773775,0.8138477,0.1411653,3.1271563
2847,0.2853189,0.755082,0.18057016,0.56315875,0.0079807425,0.9620146,1.8380259,1.2209707
2848,0.6574144,1.9264643,1.1409916,1.7416606,0.26103595,1.5834401,1.6418854,3.7248616
2849,0.9875099,1.6198434,1.9035577,1.0907499,0.38532186,0.9113438,0.27601275,4.5108957
2850,1.6217058,0.12436393,1.6306959,1.264085,1.3982135,0.955508,1.7899536,3.3767593
2851,1.3752809,0.74633706,1.4980874,1.2081604,0.3396992,0.06931662,0.012535778,3.6196973
2852,0.8355806,0.38765082,1.7668345,0.5350668,0.30669945,1.5077891,1.3710452,2.990062
2853,1.9791322,1.4818003,1.6740215,1.0693028,1.7399185,0.021664785,1.1989901,5.1349316
2854,0.17715931,1.9194267,0.12333952,1.9168833,1.1129817,1.8994564,1.7565068,2.2199235
2855,0.48828185,1.6983685,0.09187287,1.0056889,0.63135016,1.6649908,0.5740029,2.2785215
2856,1.7084968,1.40108,1.9507531,0.81729454,1.3676549,0.7090387,1.1239356,5.0603085
2857,1.1072811,0.72768706,0.04168088,1.6633409,1.7205338,1.5307208,0.36779246,1.8766481
2858,0.95702076,1.7995192,1.2258235,1.3559582,1.4184395,1.215857,0.925722,3.9823525
2859,0.36034235,1.0849899,1.58798,1.075315,0.26694626,1.27644,1.5061233,3.0333078
2860,0.41961578,1.9431319,1.0902536,0.48957673,0.2759865,0.2810255,1.5110496,3.4529946
2861,1.6092011,1.5461018,0.10594978,0.47546247,1.9583936,0.82735246,0.1577964,3.2612472
2862,1.5821424,0.89078075,1.1293161,1.0261563,0.6839012,0.26320392,0.401932,3.6022315
2863,1.2979294,1.8738989,1.3678905,1.3895043,1.5854428,0.58873093,1.6070839,4.5397034
2864,1.3493366,0.9559344,0.14366066,0.31979087,1.0962741,0.13729593,0.74241096,2.4489293
2865,0.9494373,1.648714,1.5264494,0.54604983,1.196852,1.0187812,1.0426288,4.124589
2866,1.404875,0.27221063,0.6595572,1.6290222,1.7840613,1.4257921,0.47411472,2.3366408
2867,0.10766415,0.22916831,1.9190152,1.1592722,1.4220515,1.5525658,1.8165202,2.255846
2868,0.9347789,0.23826401,1.5444959,0.0042341505,0.5897272,0.5767104,1.1246974,2.7175357
2869,1.8365804,0.07014714,1.7053206,1.205605,0.19432595,1.654921,1.6686059,3.6120403
2870,1.6375374,0.4625105,0.29508147,1.859629,0.7312778,0.92669326,1.6870431,2.395127
2871,1.6623101,1.7784168,0.061706573,0.58029425,1.0325953,1.7652304,1.8847218,3.5024261
2872,1.902081,0.9806834,1.6677225,1.4659795,0.77121115,0.57272595,1.3070297,4.550471
2873,0.93072456,1.4221218,1.3389963,0.45527095,0.40934706,1.2475213,0.5777003,3.6918344
2874,0.2967599,1.2440462,0.514998,0.370951,0.6220538,0.09577078,1.6063613,2.0558026
2875,0.09373762,0.06253792,0.88317543,1.1852045,0.10600989,0.5591756,0.13643351,1.0394509
2876,0.81218064,1.6029695,0.42387164,0.37663987,1.2860217,1.356847,1.0163599,2.839018
2877,0.6845388,1.9416666,1.9134839,1.8486831,0.472392,1.2373475,1.8164976,4.539674
2878,1.7471344,0.14617354,1.7474748,1.897872,1.9563435,1.4785095,0.42033577,3.640775
2879,0.12981308,0.4240019,1.3863479,1.6336285,0.25316745,1.5350806,1.6606386,1.9401618
2880,0.607737,0.17850357,0.42169988,1.9541701,0.99288124,1.4166656,1.937972,1.2079402
2881,1.1588209,1.1027737,1.5172285,1.7589953,1.3537587,0.9796887,0.7941217,3.778814
2882,0.68857616,1.9977444,1.9312181,0.78000015,0.42449564,1.9553545,1.4537684,4.6175222
2883,0.8203225,0.7547294,0.80826604,1.6970692,1.1123937,0.8113188,0.64246243,2.3833158
2884,0.8978366,0.8251724,1.7652823,1.4541012,0.4144242,1.2319217,0.4063328,3.4882846
2885,1.660098,0.63996667,1.5286022,0.021169458,0.6022185,0.8959852,1.0786365,3.8286576
2886,1.0920777,1.1202946,0.83061165,0.31732088,0.5259933,1.2946358,0.39772844,3.0429795
2887,0.28877687,1.7577397,0.22856328,1.5070375,1.1332731,1.2512848,0.863439,2.2750778
2888,1.2521784,1.3965329,1.8868265,0.68662155,0.99956703,1.2958236,1.4760053,4.535523
2889,0.43893287,0.23265001,1.7676133,1.6299067,0.49205565,1.1195213,1.5095106,2.439194
2890,0.9495468,0.91459703,1.2077839,0.51812565,1.6971282,1.5219474,0.17759378,3.071923
2891,1.1416403,1.4694896,0.82577527,0.8709192,1.2942855,1.480569,1.9579384,3.4368982
2892,0.5873839,0.8084586,0.5410961,0.18611358,0.5696144,1.4749391,1.1636959,1.9369376
2893,1.327161,1.6143253,0.04905431,1.198838,1.7137281,0.47430894,0.41247043,2.9905365
2894,1.6530172,0.7240886,1.643029,1.7943733,1.8990998,0.851148,1.3656152,4.0201244
2895,1.1491573,0.72359717,0.3449879,1.9494058,1.2018412,0.35337088,1.4518516,2.2177408
2896,1.7620565,0.79667664,0.1538649,1.4932965,0.21781617,1.6422042,0.07482875,2.7125947
2897,0.90717614,1.41521,0.58956754,1.2087584,0.27482688,1.1570088,0.43062362,2.9119499
2898,0.9899128,1.585389,1.6466825,0.65420836,0.7732349,0.4743942,1.9554251,4.221972
2899,1.4337178,1.905163,1.2823052,0.66061676,1.6152692,0.9816095,0.97299623,4.62117
2900,0.38736242,1.0613723,1.7560757,0.69226867,0.9495227,1.434666,1.8198891,3.2048051
2901,1.0815792,0.95827204,0.6105935,0.093511716,0.622894,1.812205,1.1604983,2.650442
2902,0.37301734,1.0232402,0.51819354,0.94081897,1.6364331,1.9003154,0.46416876,1.91445
2903,1.2373474,1.2474769,1.8144671,0.28466058,1.0751566,0.90035784,0.616144,4.2992783
2904,1.3718224,1.0248522,0.88699996,0.009635618,0.22528271,0.21027239,1.8480912,3.283669
2905,1.753608,1.4086522,1.8669553,0.92337555,1.998587,1.5849941,1.4965802,5.029194
2906,0.5860064,1.4223236,0.9653612,0.42072886,1.9213142,0.118978,0.52355087,2.9736867
2907,0.8914863,1.659265,0.627549,1.3383718,0.33730316,0.032113586,0.0035494752,3.178295
2908,0.5944382,1.0657736,0.586959,1.5383029,0.37842783,0.91167146,1.9984944,2.2471693
2909,1.3886858,0.8223204,0.34584317,1.0669085,0.018937543,0.32097536,0.98017484,2.5568464
2910,0.67962974,1.1161729,1.3857319,0.18970491,1.9887778,1.4110441,1.5743922,3.1815293
2911,0.48646027,1.9227566,1.9398636,0.6975813,0.63650525,1.5098609,1.8815135,4.349067
2912,1.0604582,0.53949845,0.18800071,1.1486073,0.6381599,0.85626704,0.5616318,1.7879565
2913,1.3110343,1.5923682,0.9566405,1.0861496,1.8783988,0.93289614,1.8201135,3.8600335
2914,1.5965451,0.6672636,1.9735373,1.4744167,1.065624,1.5869082,0.51309323,4.237334
2915,1.6783602,0.74491256,0.12247342,1.8500086,1.6337194,1.9517232,0.8404723,2.5457437
2916,1.5955188,1.662054,0.4351134,0.8476637,0.25767535,1.3577942,1.6089654,3.692678
2917,0.7724133,0.14356281,0.8876009,1.2867659,1.6241313,0.52873737,0.25734845,1.8035761
2918,0.18162858,1.3125404,1.5471413,0.8572974,1.623011,0.3052916,0.5846556,3.0413058
2919,0.02653881,0.8762258,1.4704983,1.0774916,1.7883015,0.5634165,1.9437099,2.3732607
2920,0.16083582,0.9157511,0.6172311,1.3951862,1.3960897,1.4620987,0.38914916,1.6938174
2921,0.6109485,0.89437556,0.4968173,0.779593,0.6417503,1.9113728,1.4804667,2.0021403
2922,1.908347,1.6628866,0.7862664,1.2089714,1.7452619,0.8941597,0.8080757,4.3574867
2923,1.1544359,1.3462144,1.6947732,0.5519029,0.8545153,0.37683532,0.4454563,4.1954117
2924,0.9607135,0.77752465,0.35081705,0.98578185,1.435769,0.14445145,0.9709171,2.0890536
2925,0.46147043,1.1533619,1.648863,1.0141693,1.8015404,0.8417717,0.89761686,3.2636895
2926,1.0800815,1.8501598,0.15138152,0.36127484,0.57968044,0.14801629,0.29883784,3.0816178
2927,1.5953823,1.1142018,1.4709241,1.6303432,1.0688511,0.85343784,0.6082354,4.1804967
2928,1.6450467,1.4701848,1.3361628,1.2578003,0.4269461,1.3022288,0.19864455,4.4513793
2929,0.7509871,1.4482219,1.7198918,0.7095024,0.09025245,1.612105,1.8942735,3.9190905
2930,0.752075,0.6494485,0.374835,1.3522844,1.9982345,1.809196,0.14677723,1.7763578
2931,0.0028045485,1.0131179,1.9874619,1.8640003,1.7049993,1.6837808,0.81930053,3.00338
2932,1.7854007,1.2952764,1.9127014,0.6832735,1.5092076,1.4262382,1.0858408,4.9933577
2933,0.09673387,1.3518751,0.34298503,0.7729922,0.19294481,0.41550663,1.4451385,1.7915931
2934,0.7975251,0.6574495,0.1396497,1.0888294,0.37053716,0.7355136,0.42148033,1.5946238
2935,1.5539205,1.615895,1.5978659,0.63502234,0.6433557,1.4481091,0.99311733,4.767664
2936,1.0677164,0.5412153,1.0118598,1.6739849,0.8068574,0.5675778,1.0659596,2.6207886
2937,1.3210126,0.5848886,0.66186976,1.4630524,1.2412952,1.2861843,1.2148463,2.5677683
2938,1.6334938,1.2111832,0.4657049,0.41750982,1.3547662,0.61926633,0.8969109,3.3103762
2939,1.6169641,1.6866256,0.5470996,1.5914531,0.6401403,1.8170747,1.1622412,3.85068
2940,0.2232098,0.9398086,0.8161656,0.003109585,0.58970463,0.38270554,1.4869665,1.979183
2941,0.28636962,0.595452,0.2766994,0.1938957,0.023564182,1.8016174,0.5171891,1.1585209
2942,0.9796938,1.8381016,1.4684412,1.5465931,0.99111503,1.2593411,1.3110744,4.286224
2943,0.3842147,0.24992543,0.8186168,0.8717223,1.5803592,1.4471796,0.3289436,1.4527564
2944,0.21347171,1.9742358,1.7536079,0.13567904,0.68807244,1.8532819,1.7687662,3.941305
2945,0.29796308,1.4816637,1.0057436,1.2587266,0.41281426,0.6922473,1.0621563,2.785367
2946,1.9917712,0.08090273,1.9212373,1.2803147,1.8524783,1.0559969,0.87849915,3.993901
2947,0.6922262,1.0436318,1.623956,0.50131637,0.99907124,1.1551058,1.3133572,3.359808
2948,0.52190125,1.1198188,0.8610144,0.57488847,0.78623426,1.6351382,1.6055968,2.502732
2949,1.5440149,1.4199221,0.6109919,1.3799696,0.5065292,1.6818768,0.0839865,3.5749216
2950,0.28589255,0.39954498,1.5221357,1.5166789,0.49014494,0.2083949,0.13782012,2.2075717
2951,1.3910599,1.288177,1.2559512,0.14005552,1.7007018,1.2387363,0.4258242,3.9351778
2952,1.1824853,1.9079449,0.2629197,1.6024903,0.5243605,1.9874113,1.2565252,3.3533437
2953,1.7085302,0.61589605,1.7589132,0.32270586,0.77626395,1.0130758,1.7099488,4.0833282
2954,0.3994022,0.80398965,1.7745987,0.2194203,0.15610628,1.2158083,1.3173059,2.9779863
2955,1.6339973,1.551906,0.5061895,0.65243834,0.712011,0.66512805,0.37241834,3.6920848
2956,0.07366662,0.45257953,1.8068947,0.04916075,0.08893083,1.8597472,0.045409683,2.333139
2957,0.32134584,1.3265841,1.2909222,1.3563215,1.4714308,0.9663152,0.7412866,2.938848
2958,0.7428702,0.58353746,1.8700213,1.6530324,1.2900976,0.9122834,1.7706921,3.1964238
2959,0.6217603,0.106005974,0.42041278,0.50194013,1.4401729,0.46187505,1.0904177,1.1481788
2960,0.5568404,0.030880196,0.43581796,1.6202368,1.9395909,1.3218596,1.8560925,1.0235384
2961,1.6528648,0.7208585,0.4845296,0.2566074,0.056457516,0.34890783,1.3510104,2.8582492
2962,0.8763837,0.5056169,0.17319484,0.75050795,1.7299281,0.8081031,0.061645526,1.5551951
2963,1.9083453,1.8185838,1.737798,1.1634616,1.8189623,1.798568,0.8910047,5.4647007
2964,0.75320315,1.3397949,1.1026863,0.032541227,1.2631427,0.20341109,0.7811252,3.1956792
2965,0.9699613,0.80765766,1.5281179,0.9044102,0.2226337,1.2832735,1.0116386,3.3057308
2966,1.0549837,1.6794901,0.3344018,1.6652869,0.3428358,0.12936665,1.9256098,3.0688708
2967,0.080194205,0.41180804,0.20157062,0.6561188,1.7858653,1.6817155,1.532057,0.6935729
2968,1.6897112,1.6823838,1.0319481,0.0018578774,0.02326169,1.0732087,0.10245214,4.404029
2969,1.2497678,0.12155912,0.6918931,1.3236079,1.6201917,1.8030101,1.5806757,2.0632188
2970,0.056334272,1.9519751,0.9613893,0.2236211,0.6160845,0.5252425,1.3228909,2.9696944
2971,0.43988863,1.664123,1.9155766,1.3623577,1.5654967,0.6938341,1.2720771,4.019578
2972,0.1762424,1.5485473,0.36848184,1.6948314,1.8788291,1.8083471,1.1309239,2.09327
2973,1.1057234,1.533525,1.7026166,1.8062146,0.29192963,1.3840011,0.15720035,4.3418517
2974,0.008162153,0.84709436,0.18760225,1.9021475,0.8013783,1.6954836,0.8518086,1.0428586
2975,0.33002836,1.7473423,0.38616094,1.277313,1.3182311,0.34913868,0.5253183,2.463529
2976,0.44132158,0.75850356,0.19189923,1.8153012,0.022628723,0.39400735,0.927006,1.391724
2977,1.7043608,0.8567915,0.26162407,1.4790733,0.33071586,0.1121336,1.3677617,2.822773
2978,1.1456163,1.9076754,1.8897841,0.33947888,1.9374716,0.8269698,0.6069371,4.9430566
2979,1.3686181,0.47660008,0.21302405,0.90537834,0.55746746,0.9241937,1.2282258,2.0582411
2980,1.7916634,1.1121703,0.6530907,0.6635951,1.505757,0.8369738,1.9935963,3.5569172
2981,1.4725624,1.554559,0.9924058,1.639038,1.4637165,1.4418302,0.4683548,4.019517
2982,1.0326624,1.5641598,0.8901902,1.0289984,0.35823268,1.3180274,1.0339881,3.4870057
2983,1.2341665,1.5979279,0.15365298,0.32135797,1.9407583,1.518511,1.3154517,2.985743
2984,0.7184626,0.08250888,1.4434422,0.328828,1.1305585,0.25290036,1.0513726,2.244412
2985,1.4781272,1.8700922,0.08014839,0.94761485,1.6949552,1.5072458,0.93754154,3.4283614
2986,1.0178567,1.5824914,0.17776722,1.5230435,1.2443845,1.1838065,0.39237475,2.778112
2987,1.3060197,1.1311433,1.8668962,1.4529426,0.82725173,0.36926654,1.9463333,4.3040457
2988,1.6466475,0.47474387,1.981046,1.1871748,0.5961595,0.8276355,0.77720326,4.1024256
2989,0.6457381,1.3951228,1.4277292,0.20904,0.32897222,1.3278185,1.1232191,3.4685833
2990,1.2708055,0.5415217,0.5890062,0.4987197,1.8211172,1.2684785,0.98078644,2.4013312
2991,1.5408069,1.4714477,1.6272223,1.7325779,0.5117457,0.010046992,0.27070433,4.63946
2992,0.88519686,0.23495409,1.119218,0.9541767,0.58008844,1.2691029,1.6265515,2.2393672
2993,1.8730222,0.32575378,0.65287036,1.4158856,1.0795413,0.4894953,1.8241924,2.8516426
2994,0.32319498,1.7600353,1.3947124,0.65979356,1.0470299,0.35155118,0.512781,3.477936
2995,1.706292,0.43319267,0.4846028,0.6212921,1.1536244,0.87521046,1.8650423,2.6240845
2996,1.376794,1.7691201,0.779766,1.7858421,1.2465689,0.50148,1.4598984,3.92567
2997,1.2330403,0.5378056,1.1086131,1.9877268,0.17470074,0.5758763,0.27884787,2.879455
2998,1.2043144,0.010254719,1.6672938,1.4929723,0.9534014,0.4672888,0.36937422,2.881859
2999,1.5447285,1.1808628,0.44508955,1.9553056,1.925273,1.8619426,1.3186475,3.1706755
3000,1.2145907,1.8594695,1.2757257,0.5115382,1.4845134,0.8509151,0.35706902,4.3497725
3001,0.6035958,0.47520036,1.928743,0.21352981,0.955336,1.0315567,0.49419898,3.007535
3002,0.77191067,1.996993,1.8973019,0.17569071,1.9394543,1.0711875,1.3788602,4.6661887
3003,0.2922483,1.9157451,0.0805016,1.2785434,1.5276107,1.8156326,1.0839896,2.2884932
3004,0.32554376,0.96709025,1.4404596,0.32911947,0.27046508,0.52549666,1.5084647,2.7330904
3005,0.7602983,1.7426746,0.9611233,1.9647167,0.755389,0.3563809,1.673491,3.4640892
3006,1.7293735,1.3359056,1.6070597,1.1267968,0.7780451,1.0752498,1.4578474,4.6723213
3007,0.4787512,0.7107896,0.84910333,0.049504597,1.2587206,0.73080504,1.9048091,2.038643
3008,0.7040288,0.53784233,1.0588545,1.8355039,0.6797852,1.8938398,0.1356643,2.3007236
3009,0.15253912,0.4276515,0.28323877,1.1197866,1.8386449,1.1700304,0.01168076,0.86342925
3010,0.6624549,0.4718045,0.8632907,0.43232915,0.31903663,1.1076373,0.8114227,1.9975488
3011,1.9229949,0.14362825,1.5536017,1.4081454,0.38643804,1.0039606,1.7507173,3.6202173
3012,0.52984303,1.690495,1.8463616,0.4769176,1.5585529,0.2934101,0.12521704,4.066689
3013,0.8789642,1.0809845,1.2421676,1.4447398,0.77258724,0.8893019,0.45145583,3.2021108
3014,1.4981319,0.14828831,0.2766337,1.931679,0.33404446,1.2293757,1.663283,1.9230529
3015,1.6167216,1.8657012,1.7072263,1.0613613,0.03307247,1.5984459,0.48694196,5.189626
3016,0.5940619,0.68039495,1.7349619,1.2293234,0.811285,1.3572667,1.4753977,3.0094142
3017,0.3450524,1.2203746,0.47522324,0.70224375,1.740309,0.2646975,1.6965827,2.040649
3018,0.651061,0.29762343,0.28470844,0.36791077,1.3594369,0.31055722,0.901454,1.2333926
3019,0.7076473,0.041206963,1.1060194,1.0677112,1.3598335,1.6816052,1.0800624,1.8548727
3020,1.1482999,1.761306,0.3032154,0.8402589,0.41870093,0.82396907,1.5954641,3.212816
3021,0.20464252,0.76086736,1.4075507,1.4824007,1.0514084,0.8639466,0.65774363,2.3730586
3022,1.5068994,0.34682798,1.6573659,1.3564639,1.3785994,1.650403,0.14995591,3.511086
3023,0.82537824,1.2675567,0.43620926,0.5038199,1.5163976,1.1910173,0.8406436,2.5291412
3024,1.7068082,1.6999791,1.8708941,0.841398,1.7010355,1.5177454,0.26309827,5.277657
3025,1.8713487,1.3617946,0.21018589,1.4560206,1.6078014,0.04573926,1.8973997,3.443323
3026,1.542377,0.27499032,0.9853463,1.9022449,1.3071256,0.35391197,1.7860394,2.80271
3027,0.71850336,0.11117209,1.1531898,0.7706634,1.7998227,0.77209246,1.8318198,1.982864
3028,1.8860712,0.92232335,1.4431883,1.6861693,0.9071647,1.8854523,1.0860275,4.2515697
3029,0.6233358,1.6893915,0.031824134,1.3307152,1.4475762,0.896497,0.551881,2.3445494
3030,0.58187675,1.345406,0.18588713,0.22403535,1.2425764,1.2721758,0.18399104,2.1131685
3031,1.8070254,0.6852689,0.28353405,0.1888341,1.8380871,1.9575146,1.7311244,2.775825
3032,0.41291076,1.6779429,0.95569915,1.4992713,1.9964536,0.6591731,1.9635192,3.0465484
3033,0.25674823,1.4979724,1.1364846,1.3471284,0.54618704,0.15602766,0.60781926,2.8912015
3034,1.378143,0.065693185,0.8053263,0.6995189,1.6258279,0.39054307,1.3606128,2.2491608
3035,0.51769865,0.5512104,0.3139737,1.5184649,1.2588495,0.9805911,0.8148358,1.3828824
3036,0.10519147,0.19771406,0.5674337,0.34281677,0.5511242,1.0096228,0.5800325,0.8703392
3037,1.7790456,0.23119333,1.1118604,1.3836737,0.11286394,0.33828765,0.16512953,3.1220944
3038,0.6265264,1.0872753,1.9660879,0.16088273,0.5146992,0.8687208,0.009501392,3.6798816
3039,0.8967248,0.39186496,0.9832486,1.2644244,1.732805,0.10871295,0.7432702,2.2718363
3040,0.21965608,0.4319608,1.301973,0.6702077,0.7168424,1.1379974,1.3322221,1.9535888
3041,1.9192165,1.8711368,1.6556809,1.7450058,0.8176448,0.85481983,1.7044389,5.4460073
3042,1.7971264,0.6168214,0.14369208,1.488478,0.12260072,1.9877774,1.7526053,2.5576372
3043,1.4302188,1.836436,1.7842275,1.9677227,0.75510097,0.7528733,0.30492336,5.0508614
3044,0.69864446,0.94307137,1.2132561,1.9061599,0.4149941,1.885816,1.0512189,2.854968
3045,1.9494511,1.1870824,1.42855,0.16624029,1.9153037,0.52242213,0.958488,4.5650682
3046,1.0554801,1.0709577,1.9063675,1.3858236,0.8746153,1.9885823,0.6052681,4.032795
3047,0.8586722,1.9480711,1.8915962,1.9682864,1.8858709,1.700951,0.9988026,4.698323
3048,1.9196848,1.1359158,1.7470996,1.959372,1.472631,0.98287696,1.0490812,4.8026814
3049,0.63273144,0.4300603,1.8071505,1.1088074,1.784954,0.015378854,0.5009854,2.8699384
3050,1.503746,0.4618261,1.0197093,1.2158111,1.8284535,0.54823524,1.6049234,2.9852772
3051,0.5219097,0.24962752,0.6798206,1.9885755,0.4743502,1.1520891,1.571505,1.4513575
3052,1.1300547,1.6962153,0.08473571,1.1736726,1.5826421,0.24148788,0.6208277,2.9110017
3053,0.41605434,1.521222,0.5024331,1.1788723,0.27997273,1.6977726,0.67043394,2.4397073
3054,0.6167788,1.965069,1.2493241,1.6303859,0.26907644,1.9797976,0.006474389,3.831163
3055,1.8183976,0.1859336,1.0429932,1.702472,0.3277336,0.06037583,0.8840175,3.0473201
3056,1.0938473,1.18139,0.19406687,1.5286962,0.93854016,0.12167727,1.4046284,2.4693017
3057,0.1534943,1.5169047,0.4429569,1.3567948,1.0981082,1.6765782,1.770596,2.1133544
3058,1.6718669,0.67729324,1.5066693,0.10875138,0.59097254,0.67844677,1.5200878,3.85582
3059,0.32479766,0.86296755,0.5519472,0.17698278,0.6486395,0.76810837,0.4247237,1.7397116
3060,1.1192102,1.9303507,0.26435968,1.8197689,1.6437557,0.3099488,1.9093703,3.3139148
3061,0.023131063,0.14038289,0.21281442,1.9926025,0.77631456,1.6390109,0.7657276,0.37632835
3062,0.54554296,1.8593727,0.55763614,0.36647648,1.5056514,1.263608,0.3597849,2.9625478
3063,1.3854522,1.1400945,0.89649534,1.4257418,0.26953295,0.3384451,1.9549664,3.4220355
3064,1.592688,0.90004236,0.49713874,1.6633915,0.9770366,1.9933356,1.507406,2.9898648
3065,0.55571556,0.88284695,0.7641415,0.9927451,1.0411847,0.27457494,0.024498625,2.2027023
3066,1.8192676,0.67307997,0.5284192,1.2790592,0.18573095,0.99152195,1.8169868,3.0207624
3067,0.5290795,0.74796754,0.34343424,0.9536025,1.8045572,0.38759914,1.3065898,1.6204807
3068,0.4189447,0.3228098,1.993461,1.2021496,1.1915395,1.4449518,1.2841547,2.735212
3069,1.2142799,1.837392,1.4432801,1.1936173,1.2561839,1.0009482,1.9346827,4.494937
3070,1.2422369,1.3256414,0.5409541,0.52118665,0.25687063,0.08289385,0.26399243,3.1088274
3071,0.8593362,1.1051414,0.59431416,0.67007995,1.5133351,1.321471,1.1983736,2.558789
3072,1.8033922,1.6947205,0.285867,1.4371208,0.30852637,1.7018347,0.16978125,3.7839708
3073,1.5182766,0.8260846,0.78426623,1.2888933,1.2906841,1.6519641,1.1988326,3.1286228
3074,1.8427471,1.7027378,0.06863134,1.2392642,0.82514477,0.30093706,0.4239826,3.6141088
3075,0.52088654,0.82751596,0.7325885,0.51063603,0.4181076,0.16831999,0.52119374,2.0809898
3076,1.8487442,1.3034927,1.2435567,0.43475193,1.5966923,0.7048443,1.2382523,4.39578
3077,0.16587989,1.8148719,1.8803844,1.2443085,0.7403429,1.982386,0.8234578,3.8611267
3078,0.8736266,0.89486426,0.51185733,0.68158597,1.8644059,1.2976052,0.64652014,2.2803464
3079,1.0243144,1.4445102,0.14493167,1.9422796,1.8014514,0.55081946,0.18506621,2.6137533
3080,0.9617625,0.8146436,0.85501707,1.5097401,1.4519655,1.8972074,0.6158333,2.6314201
3081,0.9463208,0.8213893,1.6401346,1.6323234,0.6081839,0.89488816,1.7694176,3.4078383
3082,0.50627697,1.37099,0.533502,0.46562624,1.0566472,0.13919395,0.9659144,2.4107666
3083,1.6371996,0.97304296,0.37933123,1.9791492,1.6049954,1.3489842,0.68762094,2.9895697
3084,0.6631378,1.9248235,0.42231512,0.5082089,0.96550816,1.595989,0.018864093,3.0102718
3085,0.46685898,1.4448571,1.3500432,0.01734936,0.2594283,0.7885557,1.1766555,3.2617536
3086,0.82664126,0.45764413,0.14451188,0.055328168,0.041594908,1.7623292,1.5650327,1.4287968
3087,0.37563172,0.4915066,1.2732074,1.300114,0.96102124,0.8333098,1.6283263,2.1403444
3088,1.5651624,1.2248763,1.8205695,1.3143538,0.9949169,1.729892,1.5057102,4.610592
3089,0.22308178,1.7461153,0.19549836,1.0472642,0.11851137,0.16680588,1.9986484,2.164694
3090,0.9582555,0.21953365,1.9208337,1.518336,1.4470502,1.5292919,0.512037,3.098618
3091,1.8358598,0.8133502,0.28562844,1.4005852,1.8006977,0.6586237,1.6098615,2.9348342
3092,1.3635294,0.25489262,1.7148463,1.9076796,1.2810304,0.5537926,1.1914791,3.333262
3093,1.5369121,1.3156815,1.3577207,1.6341597,0.97646254,0.20758072,1.5219835,4.210302
3094,1.1251062,1.0721031,0.586121,0.8160297,0.36729124,0.44088537,0.6230562,2.783327
3095,1.0821983,0.85989785,1.543801,0.8301462,0.32662252,1.9400793,1.9328492,3.4858904
3096,1.2054628,0.99970084,0.1636565,1.4192168,1.8327489,1.0523762,1.9776225,2.368818
3097,1.5135456,0.9601039,1.3370068,1.3605553,0.14493535,0.041942667,1.4413275,3.8106472
3098,1.658298,0.6833276,0.8042999,0.87923104,1.9032872,0.26683977,0.32246083,3.1459205
3099,1.2973,1.3037366,1.5288726,0.33581725,1.2831576,0.92409307,1.7990187,4.1298976
